"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"493911_at",NA,7.02183807513333,NA,NA,NA,NA
"4939_at",NA,4.84435920626667,NA,NA,NA,NA
"493_at",NA,8.65460519366667,NA,NA,NA,NA
"4940_at",NA,10.3798309013333,NA,NA,NA,NA
"494115_at",NA,7.18510688526667,NA,NA,NA,NA
"494143_at",NA,6.78403092406667,NA,NA,NA,NA
"4942_at",NA,11.0493107473333,NA,NA,NA,NA
"4943_at",NA,7.39319560113333,NA,NA,NA,NA
"494470_at",NA,4.06066865813333,NA,NA,NA,NA
"494513_at",NA,5.34077849066667,NA,NA,NA,NA
"494514_at",NA,4.64127205253333,NA,NA,NA,NA
"494558_at",NA,1.96885452293333,NA,NA,NA,NA
"4946_at",NA,11.476519518,NA,NA,NA,NA
"4947_at",NA,10.8907412433333,NA,NA,NA,NA
"4948_at",NA,4.6880577926,NA,NA,NA,NA
"4952_at",NA,6.61974822066667,NA,NA,NA,NA
"4953_at",NA,9.96974233766667,NA,NA,NA,NA
"4956_at",NA,2.60825466286667,NA,NA,NA,NA
"4957_at",NA,7.83323660353333,NA,NA,NA,NA
"4958_at",NA,1.86412714993333,NA,NA,NA,NA
"495_at",NA,3.968917102,NA,NA,NA,NA
"4967_at",NA,6.39578265033333,NA,NA,NA,NA
"4968_at",NA,7.18626886893333,NA,NA,NA,NA
"4969_at",NA,1.62125201286667,NA,NA,NA,NA
"496_at",NA,2.94891569653333,NA,NA,NA,NA
"497049_at",NA,2.40306186313333,NA,NA,NA,NA
"497189_at",NA,3.32021356453333,NA,NA,NA,NA
"497258_at",NA,2.17981785646667,NA,NA,NA,NA
"4973_at",NA,2.24363934,NA,NA,NA,NA
"4974_at",NA,1.68601638633333,NA,NA,NA,NA
"4975_at",NA,4.4312896844,NA,NA,NA,NA
"497634_at",NA,1.79959531653333,NA,NA,NA,NA
"4976_at",NA,9.7342213382,NA,NA,NA,NA
"4978_at",NA,3.41828458193333,NA,NA,NA,NA
"4982_at",NA,4.6082804244,NA,NA,NA,NA
"49854_at",NA,7.67443310893333,NA,NA,NA,NA
"49855_at",NA,6.17274019233333,NA,NA,NA,NA
"49856_at",NA,6.3333996756,NA,NA,NA,NA
"4985_at",NA,3.70314783366667,NA,NA,NA,NA
"49860_at",NA,2.24159607966667,NA,NA,NA,NA
"49861_at",NA,3.22623097326667,NA,NA,NA,NA
"4986_at",NA,1.69113882366667,NA,NA,NA,NA
"4987_at",NA,4.16523212186667,NA,NA,NA,NA
"4988_at",NA,1.90367149286667,NA,NA,NA,NA
"498_at",NA,12.91322148,NA,NA,NA,NA
"4990_at",NA,2.65112882373333,NA,NA,NA,NA
"4991_at",NA,1.7542158214,NA,NA,NA,NA
"4992_at",NA,3.00443238493333,NA,NA,NA,NA
"4993_at",NA,2.3032193092,NA,NA,NA,NA
"4994_at",NA,3.80626905953333,NA,NA,NA,NA
"4995_at",NA,4.0668174376,NA,NA,NA,NA
"4998_at",NA,6.8999589594,NA,NA,NA,NA
"4999_at",NA,8.9544807364,NA,NA,NA,NA
"5000_at",NA,9.4509696562,NA,NA,NA,NA
"5001_at",NA,7.03926749986667,NA,NA,NA,NA
"5002_at",NA,7.56818772946667,NA,NA,NA,NA
"5003_at",NA,6.87453243166667,NA,NA,NA,NA
"5004_at",NA,2.71966011166667,NA,NA,NA,NA
"5005_at",NA,2.14994935113333,NA,NA,NA,NA
"5007_at",NA,9.53033318926667,NA,NA,NA,NA
"5008_at",NA,3.59322822253333,NA,NA,NA,NA
"5009_at",NA,2.0852287182,NA,NA,NA,NA
"5010_at",NA,8.5197482672,NA,NA,NA,NA
"5013_at",NA,2.09318086953333,NA,NA,NA,NA
"5015_at",NA,1.79498977833333,NA,NA,NA,NA
"5016_at",NA,4.91721914293333,NA,NA,NA,NA
"5017_at",NA,3.12796945026667,NA,NA,NA,NA
"5018_at",NA,11.2936083973333,NA,NA,NA,NA
"5019_at",NA,9.3117095768,NA,NA,NA,NA
"501_at",NA,8.08968219953333,NA,NA,NA,NA
"5020_at",NA,4.20792796966667,NA,NA,NA,NA
"5021_at",NA,7.81672058866667,NA,NA,NA,NA
"5023_at",NA,3.00696191453333,NA,NA,NA,NA
"5024_at",NA,2.03976275946667,NA,NA,NA,NA
"5025_at",NA,7.64044319026667,NA,NA,NA,NA
"5026_at",NA,8.8159322568,NA,NA,NA,NA
"5027_at",NA,3.0290305084,NA,NA,NA,NA
"5028_at",NA,2.43054899573333,NA,NA,NA,NA
"5029_at",NA,7.19040294273333,NA,NA,NA,NA
"5030_at",NA,1.91015008593333,NA,NA,NA,NA
"5031_at",NA,8.22325860826667,NA,NA,NA,NA
"5033_at",NA,11.1818030333333,NA,NA,NA,NA
"5034_at",NA,10.439863528,NA,NA,NA,NA
"503519_at",NA,3.19163371606667,NA,NA,NA,NA
"503538_at",NA,6.66358028713333,NA,NA,NA,NA
"503542_at",NA,5.560983908,NA,NA,NA,NA
"503569_at",NA,3.26143824333333,NA,NA,NA,NA
"503693_at",NA,2.46589130946667,NA,NA,NA,NA
"5036_at",NA,8.3998417458,NA,NA,NA,NA
"5037_at",NA,11.567915274,NA,NA,NA,NA
"5042_at",NA,11.3286679666667,NA,NA,NA,NA
"5045_at",NA,7.36217236966667,NA,NA,NA,NA
"5046_at",NA,2.737256668,NA,NA,NA,NA
"5047_at",NA,2.468172879,NA,NA,NA,NA
"50484_at",NA,8.88322500733333,NA,NA,NA,NA
"50485_at",NA,10.2132996973333,NA,NA,NA,NA
"50486_at",NA,8.971074122,NA,NA,NA,NA
"50487_at",NA,2.67767897126667,NA,NA,NA,NA
"50488_at",NA,8.6472554834,NA,NA,NA,NA
"50489_at",NA,2.45186500626667,NA,NA,NA,NA
"5048_at",NA,11.2243128086667,NA,NA,NA,NA
"5049_at",NA,5.34577378993333,NA,NA,NA,NA
"50506_at",NA,2.272620197,NA,NA,NA,NA
"50507_at",NA,3.97348184793333,NA,NA,NA,NA
"50508_at",NA,1.76466907393333,NA,NA,NA,NA
"50509_at",NA,2.37102686946667,NA,NA,NA,NA
"5050_at",NA,9.35380809966667,NA,NA,NA,NA
"50511_at",NA,6.641911217,NA,NA,NA,NA
"50512_at",NA,5.86035734366667,NA,NA,NA,NA
"50514_at",NA,2.79894316473333,NA,NA,NA,NA
"50515_at",NA,7.5195130956,NA,NA,NA,NA
"5051_at",NA,5.14410042793333,NA,NA,NA,NA
"5052_at",NA,12.90808191,NA,NA,NA,NA
"5053_at",NA,1.58684875006667,NA,NA,NA,NA
"5054_at",NA,12.0689035226667,NA,NA,NA,NA
"5055_at",NA,3.67115157593333,NA,NA,NA,NA
"5058_at",NA,7.3360066838,NA,NA,NA,NA
"50604_at",NA,2.46964364186667,NA,NA,NA,NA
"50613_at",NA,1.7103090846,NA,NA,NA,NA
"50614_at",NA,5.40768788293333,NA,NA,NA,NA
"50615_at",NA,2.90553555186667,NA,NA,NA,NA
"50616_at",NA,2.48804273013333,NA,NA,NA,NA
"50617_at",NA,8.56214298726667,NA,NA,NA,NA
"50618_at",NA,6.14075648433333,NA,NA,NA,NA
"50619_at",NA,4.8419684366,NA,NA,NA,NA
"50626_at",NA,6.73297372166667,NA,NA,NA,NA
"50628_at",NA,9.64272295273333,NA,NA,NA,NA
"5062_at",NA,10.0266500557333,NA,NA,NA,NA
"50632_at",NA,3.4841977632,NA,NA,NA,NA
"50636_at",NA,5.9718713984,NA,NA,NA,NA
"5063_at",NA,4.75636689946667,NA,NA,NA,NA
"50640_at",NA,7.9963805682,NA,NA,NA,NA
"50649_at",NA,5.25177921233333,NA,NA,NA,NA
"5064_at",NA,6.36169876913333,NA,NA,NA,NA
"50650_at",NA,8.18608848026667,NA,NA,NA,NA
"50651_at",NA,3.77391171046667,NA,NA,NA,NA
"50652_at",NA,1.95673392453333,NA,NA,NA,NA
"5066_at",NA,10.6921739713333,NA,NA,NA,NA
"50674_at",NA,3.37116162753333,NA,NA,NA,NA
"5067_at",NA,1.6107227408,NA,NA,NA,NA
"5068_at",NA,2.2672637948,NA,NA,NA,NA
"5069_at",NA,8.37302601166667,NA,NA,NA,NA
"506_at",NA,12.4431362053333,NA,NA,NA,NA
"50700_at",NA,2.7133175392,NA,NA,NA,NA
"50717_at",NA,6.77313258426667,NA,NA,NA,NA
"5071_at",NA,2.0766542322,NA,NA,NA,NA
"5073_at",NA,8.8889774386,NA,NA,NA,NA
"5074_at",NA,8.3443775868,NA,NA,NA,NA
"5075_at",NA,2.44645755786667,NA,NA,NA,NA
"5076_at",NA,5.7930605452,NA,NA,NA,NA
"5077_at",NA,2.62814670633333,NA,NA,NA,NA
"5078_at",NA,1.96733048486667,NA,NA,NA,NA
"5079_at",NA,3.16473459006667,NA,NA,NA,NA
"50801_at",NA,4.16774904106667,NA,NA,NA,NA
"50804_at",NA,9.9143010654,NA,NA,NA,NA
"50805_at",NA,5.99200709873333,NA,NA,NA,NA
"50807_at",NA,11.080462506,NA,NA,NA,NA
"50808_at",NA,6.9900796228,NA,NA,NA,NA
"50809_at",NA,8.58877411746667,NA,NA,NA,NA
"5080_at",NA,8.94472454046667,NA,NA,NA,NA
"50810_at",NA,7.6718540242,NA,NA,NA,NA
"50813_at",NA,10.348940044,NA,NA,NA,NA
"50814_at",NA,9.2438112454,NA,NA,NA,NA
"5081_at",NA,2.09458435553333,NA,NA,NA,NA
"5082_at",NA,9.038177157,NA,NA,NA,NA
"50831_at",NA,2.90625745673333,NA,NA,NA,NA
"50832_at",NA,1.80461075926667,NA,NA,NA,NA
"50833_at",NA,1.87027004266667,NA,NA,NA,NA
"50834_at",NA,2.28543053046667,NA,NA,NA,NA
"50835_at",NA,2.8772939248,NA,NA,NA,NA
"50836_at",NA,1.89788528153333,NA,NA,NA,NA
"50837_at",NA,2.22536159306667,NA,NA,NA,NA
"50838_at",NA,1.73040246026667,NA,NA,NA,NA
"50839_at",NA,2.2569301234,NA,NA,NA,NA
"5083_at",NA,3.72975097886667,NA,NA,NA,NA
"50840_at",NA,3.4404415416,NA,NA,NA,NA
"50846_at",NA,2.30396346586667,NA,NA,NA,NA
"50848_at",NA,8.85493230866667,NA,NA,NA,NA
"50852_at",NA,1.98695464393333,NA,NA,NA,NA
"50853_at",NA,5.5520440754,NA,NA,NA,NA
"50854_at",NA,11.3164743933333,NA,NA,NA,NA
"50855_at",NA,5.91203884606667,NA,NA,NA,NA
"50856_at",NA,3.60194109746667,NA,NA,NA,NA
"50859_at",NA,2.65758883226667,NA,NA,NA,NA
"50861_at",NA,6.80882425226667,NA,NA,NA,NA
"50862_at",NA,6.80441614486667,NA,NA,NA,NA
"50863_at",NA,5.64942056666667,NA,NA,NA,NA
"50865_at",NA,10.62228165,NA,NA,NA,NA
"5087_at",NA,3.23672421953333,NA,NA,NA,NA
"5089_at",NA,6.14858172926667,NA,NA,NA,NA
"5090_at",NA,9.45926346066667,NA,NA,NA,NA
"5091_at",NA,5.82183656993333,NA,NA,NA,NA
"5092_at",NA,9.58010804973333,NA,NA,NA,NA
"50937_at",NA,4.771968012,NA,NA,NA,NA
"50939_at",NA,1.86157263933333,NA,NA,NA,NA
"5093_at",NA,10.367155926,NA,NA,NA,NA
"50940_at",NA,3.39322696553333,NA,NA,NA,NA
"50943_at",NA,4.266120005,NA,NA,NA,NA
"50944_at",NA,3.01845942713333,NA,NA,NA,NA
"50945_at",NA,1.48496922073333,NA,NA,NA,NA
"5094_at",NA,9.868110696,NA,NA,NA,NA
"5095_at",NA,8.83852666426667,NA,NA,NA,NA
"50964_at",NA,1.87561115353333,NA,NA,NA,NA
"5096_at",NA,10.232272945,NA,NA,NA,NA
"5097_at",NA,5.0981298606,NA,NA,NA,NA
"5098_at",NA,3.75316041473333,NA,NA,NA,NA
"50999_at",NA,7.95054987013333,NA,NA,NA,NA
"5099_at",NA,5.1418273606,NA,NA,NA,NA
"509_at",NA,12.2674205286667,NA,NA,NA,NA
"50_at",NA,8.33122494133333,NA,NA,NA,NA
"51000_at",NA,10.9054319953333,NA,NA,NA,NA
"51001_at",NA,9.621564304,NA,NA,NA,NA
"51002_at",NA,10.1186519431333,NA,NA,NA,NA
"51003_at",NA,7.98072537966667,NA,NA,NA,NA
"51004_at",NA,8.21552796626667,NA,NA,NA,NA
"51005_at",NA,6.4838717964,NA,NA,NA,NA
"51006_at",NA,7.81750486706667,NA,NA,NA,NA
"51008_at",NA,8.85738883226667,NA,NA,NA,NA
"51009_at",NA,11.0113710713333,NA,NA,NA,NA
"5100_at",NA,1.57919723706667,NA,NA,NA,NA
"51010_at",NA,8.1345361248,NA,NA,NA,NA
"51011_at",NA,5.2248059838,NA,NA,NA,NA
"51012_at",NA,9.91951874906667,NA,NA,NA,NA
"51013_at",NA,11.3799169633333,NA,NA,NA,NA
"51014_at",NA,9.83606945546667,NA,NA,NA,NA
"51015_at",NA,7.62272848586667,NA,NA,NA,NA
"51016_at",NA,9.38475310513333,NA,NA,NA,NA
"51018_at",NA,9.5573140648,NA,NA,NA,NA
"51019_at",NA,10.3891834553333,NA,NA,NA,NA
"5101_at",NA,3.6467593278,NA,NA,NA,NA
"51020_at",NA,9.41626145293333,NA,NA,NA,NA
"51021_at",NA,9.08791105873333,NA,NA,NA,NA
"51022_at",NA,10.045952904,NA,NA,NA,NA
"51023_at",NA,7.55131656033333,NA,NA,NA,NA
"51024_at",NA,9.04277450406667,NA,NA,NA,NA
"51026_at",NA,10.1685389566667,NA,NA,NA,NA
"51027_at",NA,5.7100696994,NA,NA,NA,NA
"51028_at",NA,8.34780840013333,NA,NA,NA,NA
"51029_at",NA,9.76512304393333,NA,NA,NA,NA
"51031_at",NA,9.4665002708,NA,NA,NA,NA
"51032_at",NA,5.32450742106667,NA,NA,NA,NA
"51035_at",NA,7.231884663,NA,NA,NA,NA
"51042_at",NA,8.97330140106667,NA,NA,NA,NA
"51043_at",NA,5.50725968026667,NA,NA,NA,NA
"51046_at",NA,2.1207282574,NA,NA,NA,NA
"5104_at",NA,3.80048003753333,NA,NA,NA,NA
"51050_at",NA,2.1342759606,NA,NA,NA,NA
"51052_at",NA,5.2913245516,NA,NA,NA,NA
"51053_at",NA,10.8984469813333,NA,NA,NA,NA
"51054_at",NA,8.98557183846667,NA,NA,NA,NA
"51056_at",NA,10.9138129513333,NA,NA,NA,NA
"51057_at",NA,4.49153086826667,NA,NA,NA,NA
"51058_at",NA,7.91194837286667,NA,NA,NA,NA
"51059_at",NA,2.1069576428,NA,NA,NA,NA
"5105_at",NA,1.86031988793333,NA,NA,NA,NA
"51060_at",NA,11.4353926746667,NA,NA,NA,NA
"51061_at",NA,8.98580944626667,NA,NA,NA,NA
"51062_at",NA,6.62250831286667,NA,NA,NA,NA
"51063_at",NA,4.20693412333333,NA,NA,NA,NA
"51065_at",NA,10.368079054,NA,NA,NA,NA
"51066_at",NA,3.22996527733333,NA,NA,NA,NA
"51067_at",NA,10.8417798773333,NA,NA,NA,NA
"51068_at",NA,10.8043709386667,NA,NA,NA,NA
"51069_at",NA,8.23953147713333,NA,NA,NA,NA
"5106_at",NA,10.02116031,NA,NA,NA,NA
"51070_at",NA,9.96881815066667,NA,NA,NA,NA
"51071_at",NA,11.7438668853333,NA,NA,NA,NA
"51073_at",NA,7.58643113166667,NA,NA,NA,NA
"51075_at",NA,11.987245004,NA,NA,NA,NA
"51076_at",NA,9.91964447553333,NA,NA,NA,NA
"51077_at",NA,7.91844913506667,NA,NA,NA,NA
"51078_at",NA,8.72419933613333,NA,NA,NA,NA
"51079_at",NA,10.3154142733333,NA,NA,NA,NA
"51081_at",NA,11.0036440366667,NA,NA,NA,NA
"51082_at",NA,9.0429157688,NA,NA,NA,NA
"51083_at",NA,7.57745252946667,NA,NA,NA,NA
"51084_at",NA,5.61139589833333,NA,NA,NA,NA
"51085_at",NA,4.79317064953333,NA,NA,NA,NA
"51087_at",NA,7.5466182818,NA,NA,NA,NA
"51088_at",NA,7.84906068626667,NA,NA,NA,NA
"5108_at",NA,7.82689380453333,NA,NA,NA,NA
"51090_at",NA,7.38237968906667,NA,NA,NA,NA
"51091_at",NA,5.67529076993333,NA,NA,NA,NA
"51092_at",NA,9.52603376173333,NA,NA,NA,NA
"51093_at",NA,6.73508057513333,NA,NA,NA,NA
"51094_at",NA,10.1942873213333,NA,NA,NA,NA
"51095_at",NA,8.09583989146667,NA,NA,NA,NA
"51096_at",NA,10.937395814,NA,NA,NA,NA
"51097_at",NA,11.015712942,NA,NA,NA,NA
"51098_at",NA,8.23150325873333,NA,NA,NA,NA
"51099_at",NA,8.10855284973333,NA,NA,NA,NA
"51100_at",NA,9.759966396,NA,NA,NA,NA
"51101_at",NA,7.5097109134,NA,NA,NA,NA
"51102_at",NA,7.42361978073333,NA,NA,NA,NA
"51103_at",NA,9.4760810102,NA,NA,NA,NA
"51104_at",NA,4.81434520766667,NA,NA,NA,NA
"51105_at",NA,6.74182806386667,NA,NA,NA,NA
"51106_at",NA,8.41013042793333,NA,NA,NA,NA
"51107_at",NA,7.10573830226667,NA,NA,NA,NA
"51108_at",NA,8.97221199646667,NA,NA,NA,NA
"51109_at",NA,10.047789244,NA,NA,NA,NA
"5110_at",NA,11.6523200393333,NA,NA,NA,NA
"51110_at",NA,9.46095937973333,NA,NA,NA,NA
"51111_at",NA,7.6976028776,NA,NA,NA,NA
"51112_at",NA,8.23464682446667,NA,NA,NA,NA
"51114_at",NA,7.22445877686667,NA,NA,NA,NA
"51115_at",NA,6.786611873,NA,NA,NA,NA
"51116_at",NA,9.55527519586667,NA,NA,NA,NA
"51117_at",NA,8.65963782506667,NA,NA,NA,NA
"51118_at",NA,10.2009690442667,NA,NA,NA,NA
"5111_at",NA,11.9726840613333,NA,NA,NA,NA
"51122_at",NA,9.4462843276,NA,NA,NA,NA
"51123_at",NA,9.37148468126667,NA,NA,NA,NA
"51124_at",NA,11.453624884,NA,NA,NA,NA
"51125_at",NA,9.41674928273333,NA,NA,NA,NA
"51126_at",NA,10.1486933215333,NA,NA,NA,NA
"51127_at",NA,4.26882537586667,NA,NA,NA,NA
"51128_at",NA,7.98827244893333,NA,NA,NA,NA
"51129_at",NA,8.036174634,NA,NA,NA,NA
"51130_at",NA,8.57153748886667,NA,NA,NA,NA
"51131_at",NA,8.70620013066667,NA,NA,NA,NA
"51132_at",NA,8.93375472906667,NA,NA,NA,NA
"51133_at",NA,9.49463865373333,NA,NA,NA,NA
"51134_at",NA,7.29325167913333,NA,NA,NA,NA
"51135_at",NA,7.28385224726667,NA,NA,NA,NA
"51136_at",NA,3.76469358586667,NA,NA,NA,NA
"51138_at",NA,10.8064508886667,NA,NA,NA,NA
"51141_at",NA,9.68572146,NA,NA,NA,NA
"51142_at",NA,10.9161295986667,NA,NA,NA,NA
"51143_at",NA,9.45101303653333,NA,NA,NA,NA
"51144_at",NA,11.562703766,NA,NA,NA,NA
"51145_at",NA,1.63729829593333,NA,NA,NA,NA
"51146_at",NA,1.87556534686667,NA,NA,NA,NA
"51147_at",NA,7.5672823936,NA,NA,NA,NA
"51148_at",NA,8.69478199793333,NA,NA,NA,NA
"51149_at",NA,8.64476038573333,NA,NA,NA,NA
"51150_at",NA,8.0731487268,NA,NA,NA,NA
"51151_at",NA,2.96845849606667,NA,NA,NA,NA
"51154_at",NA,6.08742018593333,NA,NA,NA,NA
"51155_at",NA,12.271134874,NA,NA,NA,NA
"51156_at",NA,2.714739726,NA,NA,NA,NA
"51157_at",NA,8.75820231333333,NA,NA,NA,NA
"51160_at",NA,10.1047560993333,NA,NA,NA,NA
"51161_at",NA,4.97861021373333,NA,NA,NA,NA
"51162_at",NA,6.60921916546667,NA,NA,NA,NA
"51163_at",NA,8.89609027113333,NA,NA,NA,NA
"51164_at",NA,8.3357963872,NA,NA,NA,NA
"51166_at",NA,5.83539062133333,NA,NA,NA,NA
"51167_at",NA,8.1181473002,NA,NA,NA,NA
"51168_at",NA,4.06928110026667,NA,NA,NA,NA
"5116_at",NA,9.3503225692,NA,NA,NA,NA
"51170_at",NA,9.5445267386,NA,NA,NA,NA
"51171_at",NA,4.30258905853333,NA,NA,NA,NA
"51172_at",NA,6.90632133466667,NA,NA,NA,NA
"51174_at",NA,7.1439630194,NA,NA,NA,NA
"51175_at",NA,6.80287666526667,NA,NA,NA,NA
"51176_at",NA,5.06741831333333,NA,NA,NA,NA
"51177_at",NA,9.10674920746667,NA,NA,NA,NA
"51179_at",NA,3.6280324734,NA,NA,NA,NA
"51181_at",NA,9.474041709,NA,NA,NA,NA
"51182_at",NA,9.1437182022,NA,NA,NA,NA
"51184_at",NA,8.81768367066667,NA,NA,NA,NA
"51185_at",NA,8.442513239,NA,NA,NA,NA
"51186_at",NA,10.0316118086667,NA,NA,NA,NA
"51187_at",NA,11.170448312,NA,NA,NA,NA
"51188_at",NA,9.32273973786667,NA,NA,NA,NA
"5118_at",NA,6.59413986586667,NA,NA,NA,NA
"51191_at",NA,9.23491206246667,NA,NA,NA,NA
"51192_at",NA,8.78197161833333,NA,NA,NA,NA
"51193_at",NA,8.8533087622,NA,NA,NA,NA
"51195_at",NA,6.84514346706667,NA,NA,NA,NA
"51196_at",NA,7.8493223104,NA,NA,NA,NA
"51198_at",NA,5.20890833846667,NA,NA,NA,NA
"51199_at",NA,7.43074260966667,NA,NA,NA,NA
"5119_at",NA,10.5432355273333,NA,NA,NA,NA
"51200_at",NA,9.91603572933333,NA,NA,NA,NA
"51201_at",NA,10.048058526,NA,NA,NA,NA
"51202_at",NA,11.6292576073333,NA,NA,NA,NA
"51203_at",NA,11.262705242,NA,NA,NA,NA
"51204_at",NA,10.558914442,NA,NA,NA,NA
"51205_at",NA,7.47869065633333,NA,NA,NA,NA
"51206_at",NA,1.9645473558,NA,NA,NA,NA
"51207_at",NA,3.80929899233333,NA,NA,NA,NA
"51208_at",NA,3.1408725608,NA,NA,NA,NA
"51209_at",NA,7.3240007612,NA,NA,NA,NA
"51213_at",NA,2.0213979128,NA,NA,NA,NA
"51214_at",NA,4.56708325326667,NA,NA,NA,NA
"51218_at",NA,11.2037121266667,NA,NA,NA,NA
"5121_at",NA,2.37129187546667,NA,NA,NA,NA
"51222_at",NA,4.7968757922,NA,NA,NA,NA
"51224_at",NA,3.46457781986667,NA,NA,NA,NA
"51225_at",NA,4.6010207024,NA,NA,NA,NA
"51226_at",NA,10.2636485046667,NA,NA,NA,NA
"51227_at",NA,8.95247870026667,NA,NA,NA,NA
"51228_at",NA,10.449294486,NA,NA,NA,NA
"5122_at",NA,1.8645296382,NA,NA,NA,NA
"51230_at",NA,7.87226789633333,NA,NA,NA,NA
"51231_at",NA,8.3123378002,NA,NA,NA,NA
"51232_at",NA,11.035388994,NA,NA,NA,NA
"51233_at",NA,4.11023100893333,NA,NA,NA,NA
"51234_at",NA,10.5430838673333,NA,NA,NA,NA
"51237_at",NA,4.08660428886667,NA,NA,NA,NA
"51239_at",NA,6.37591718466667,NA,NA,NA,NA
"51244_at",NA,7.06236534506667,NA,NA,NA,NA
"51246_at",NA,12.5524995746667,NA,NA,NA,NA
"51247_at",NA,9.99342689933333,NA,NA,NA,NA
"51248_at",NA,10.9189604686667,NA,NA,NA,NA
"51249_at",NA,9.92774963126667,NA,NA,NA,NA
"51250_at",NA,9.6084325662,NA,NA,NA,NA
"51251_at",NA,8.83700535926667,NA,NA,NA,NA
"51252_at",NA,4.50099121793333,NA,NA,NA,NA
"51253_at",NA,10.2456777486,NA,NA,NA,NA
"51255_at",NA,11.701088024,NA,NA,NA,NA
"51256_at",NA,9.4574444364,NA,NA,NA,NA
"51257_at",NA,7.95273487526667,NA,NA,NA,NA
"51258_at",NA,10.7085969790667,NA,NA,NA,NA
"51259_at",NA,9.0056690678,NA,NA,NA,NA
"5125_at",NA,3.81527280693333,NA,NA,NA,NA
"51260_at",NA,9.4901023006,NA,NA,NA,NA
"51263_at",NA,8.69256602946667,NA,NA,NA,NA
"51264_at",NA,11.445671258,NA,NA,NA,NA
"51265_at",NA,5.28413647106667,NA,NA,NA,NA
"51266_at",NA,3.21332353373333,NA,NA,NA,NA
"51267_at",NA,1.60364560353333,NA,NA,NA,NA
"51268_at",NA,3.04368659246667,NA,NA,NA,NA
"5126_at",NA,2.21990803213333,NA,NA,NA,NA
"51270_at",NA,2.95775301246667,NA,NA,NA,NA
"51271_at",NA,11.5875346166667,NA,NA,NA,NA
"51272_at",NA,8.33471504093333,NA,NA,NA,NA
"51274_at",NA,6.69563449453333,NA,NA,NA,NA
"51275_at",NA,7.0096433104,NA,NA,NA,NA
"51276_at",NA,4.99601548333333,NA,NA,NA,NA
"51277_at",NA,5.92045364753333,NA,NA,NA,NA
"51278_at",NA,9.42609979413333,NA,NA,NA,NA
"51279_at",NA,5.9825264836,NA,NA,NA,NA
"5127_at",NA,9.9105960936,NA,NA,NA,NA
"51280_at",NA,11.03364967,NA,NA,NA,NA
"51281_at",NA,4.91281540113333,NA,NA,NA,NA
"51282_at",NA,6.6942154608,NA,NA,NA,NA
"51283_at",NA,9.54467761213333,NA,NA,NA,NA
"51284_at",NA,2.00054432473333,NA,NA,NA,NA
"51285_at",NA,3.20151317413333,NA,NA,NA,NA
"51286_at",NA,5.82005892966667,NA,NA,NA,NA
"51287_at",NA,9.86192931873333,NA,NA,NA,NA
"51289_at",NA,2.25735807133333,NA,NA,NA,NA
"5128_at",NA,7.08602696506667,NA,NA,NA,NA
"51290_at",NA,11.1205595913333,NA,NA,NA,NA
"51291_at",NA,5.4001748524,NA,NA,NA,NA
"51292_at",NA,9.63563177866667,NA,NA,NA,NA
"51293_at",NA,8.681295532,NA,NA,NA,NA
"51294_at",NA,4.2057827138,NA,NA,NA,NA
"51295_at",NA,8.17555962346667,NA,NA,NA,NA
"51296_at",NA,4.799344417,NA,NA,NA,NA
"51297_at",NA,2.2876018618,NA,NA,NA,NA
"51298_at",NA,3.17404177566667,NA,NA,NA,NA
"51299_at",NA,5.53075180066667,NA,NA,NA,NA
"5129_at",NA,8.04833036866667,NA,NA,NA,NA
"51300_at",NA,10.8508436406667,NA,NA,NA,NA
"51301_at",NA,2.4639640524,NA,NA,NA,NA
"51302_at",NA,2.721182634,NA,NA,NA,NA
"51303_at",NA,8.37222486426667,NA,NA,NA,NA
"51304_at",NA,8.0491464578,NA,NA,NA,NA
"51305_at",NA,2.36810101006667,NA,NA,NA,NA
"51306_at",NA,9.45618312133333,NA,NA,NA,NA
"51307_at",NA,9.63212360833333,NA,NA,NA,NA
"51308_at",NA,6.64073015526667,NA,NA,NA,NA
"51309_at",NA,6.90051321513333,NA,NA,NA,NA
"5130_at",NA,7.58028857626667,NA,NA,NA,NA
"51310_at",NA,5.0049451488,NA,NA,NA,NA
"51311_at",NA,2.2765783124,NA,NA,NA,NA
"51312_at",NA,8.59892430986667,NA,NA,NA,NA
"51313_at",NA,4.74482443453333,NA,NA,NA,NA
"51314_at",NA,1.89507276326667,NA,NA,NA,NA
"51315_at",NA,7.0363162818,NA,NA,NA,NA
"51316_at",NA,6.47561346213333,NA,NA,NA,NA
"51317_at",NA,6.79848127433333,NA,NA,NA,NA
"51318_at",NA,9.38238183373333,NA,NA,NA,NA
"51319_at",NA,8.26333373326667,NA,NA,NA,NA
"51320_at",NA,7.06977963213333,NA,NA,NA,NA
"51321_at",NA,9.66178794333333,NA,NA,NA,NA
"51322_at",NA,10.333352038,NA,NA,NA,NA
"51324_at",NA,9.39488967306667,NA,NA,NA,NA
"51327_at",NA,1.8908940082,NA,NA,NA,NA
"51329_at",NA,10.5016463746667,NA,NA,NA,NA
"5132_at",NA,1.52231964306667,NA,NA,NA,NA
"51330_at",NA,8.40044589953333,NA,NA,NA,NA
"51332_at",NA,3.76112205586667,NA,NA,NA,NA
"51333_at",NA,4.92551587793333,NA,NA,NA,NA
"51334_at",NA,5.11336014333333,NA,NA,NA,NA
