"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Gene"
0.849120717470552,3.24108835362857,4.22084617469773,3.28733754364358e-05,0.00667433881281668,2.13170044960296,"83394_at","83394_at"
0.627779785805552,2.79491894984643,4.21853122317068,3.31922827902163e-05,0.00668602345149065,2.12304409934261,"56112_at","56112_at"
0.345224263953845,4.97145982068929,4.21409573062345,3.38115875243806e-05,0.0067575627503805,2.10646995602038,"57463_at","57463_at"
-0.632543744435413,6.52299210780357,-4.20797083640613,3.46849360279885e-05,0.00687837235246514,2.08360806617018,"3486_at","3486_at"
0.716076346705499,5.18973577872857,4.20516167568816,3.5092660275458e-05,0.00690512273923706,2.0731322684417,"11015_at","11015_at"
0.422543353344709,6.65925791795357,4.20231361869466,3.55106989299616e-05,0.00690512273923706,2.06251766664691,"55002_at","55002_at"
0.480769410116314,6.77239327939643,4.20150946264898,3.56295911804899e-05,0.00690512273923706,2.05952174597306,"30008_at","30008_at"
-0.150387253104639,9.84411196542857,-4.19673889124624,3.63427586668949e-05,0.00694124572433531,2.04175907559526,"6194_at","6194_at"
-0.230608709726044,4.33282822225,-4.19663362563178,3.63586477625257e-05,0.00694124572433531,2.04136733036954,"26098_at","26098_at"
-0.208529030089393,10.3120262645464,-4.1918811747258,3.70829440590733e-05,0.00702708055495713,2.02369007686682,"1937_at","1937_at"
0.269893255699245,5.34285553093571,4.18815521624358,3.76604075959797e-05,0.00708403343470848,2.00984323413759,"10553_at","10553_at"
0.421075435808768,2.31931062651786,4.18121728396549,3.8758619199461e-05,0.00719102694778206,1.98408840949629,"116_at","116_at"
0.307709115191651,8.84301846811071,4.18101305782353,3.87914048469207e-05,0.00719102694778206,1.98333085276257,"51604_at","51604_at"
0.308690496913824,5.93995150757143,4.17795085455239,3.92861831219959e-05,0.00723035350091295,1.97197579853738,"9766_at","9766_at"
0.307350826836759,7.47315157997143,4.17398797942024,3.99354316154046e-05,0.00729734436846629,1.95729175458607,"25941_at","25941_at"
0.863222392868265,3.55144128795357,4.16538527043176,4.13802458825786e-05,0.00750772659693707,1.92545729816773,"123591_at","123591_at"
-0.769065280876246,2.04687504813929,-4.15858568179905,4.25573705631025e-05,0.00766692009679781,1.90033606626385,"28439_at","28439_at"
0.664738091905606,2.88929451349643,4.14972787617276,4.41387677869699e-05,0.00784801271684794,1.86766471060665,"4684_at","4684_at"
0.484645333310048,3.41252857440357,4.14952226593241,4.41761328756979e-05,0.00784801271684794,1.86690705856609,"143425_at","143425_at"
-0.51139526632452,6.61892584666071,-4.14201532959931,4.55611922838348e-05,0.00803825117934526,1.83926735783675,"3912_at","3912_at"
0.334528714714192,6.69613688107857,4.13375887844593,4.71323241199025e-05,0.00824895645884612,1.80891878262451,"9583_at","9583_at"
0.225825086645108,5.47265651966429,4.13237646025727,4.74003830603698e-05,0.00824895645884612,1.80384257071975,"64839_at","64839_at"
-1.08744590538849,5.19421335790714,-4.11896960818993,5.00765444164256e-05,0.00864309327590446,1.75469029809647,"28938_at","28938_at"
0.211803804798107,6.78152355001786,4.11768254041562,5.03408997775688e-05,0.00864309327590446,1.74997903143959,"1039_at","1039_at"
0.355302621275446,6.27287397675714,4.11322393531546,5.12669881273741e-05,0.00871994493410167,1.73366847668761,"79966_at","79966_at"
-0.274957510345125,5.92256340041071,-4.11225566402751,5.14702402098879e-05,0.00871994493410167,1.7301283824808,"3930_at","3930_at"
0.481524236997024,4.30848954174643,4.10568595635906,5.28697155583928e-05,0.00889811225930793,1.70612825955413,"894_at","894_at"
0.4586842731449,5.04582334825714,4.10386843051587,5.32632397568698e-05,0.00890575293764864,1.69949453009941,"1777_at","1777_at"
1.27846468458621,3.77982363328214,4.09558374088929,5.50926261108676e-05,0.00915181533226113,1.6692892659302,"7225_at","7225_at"
0.396706684053661,8.53171542151786,4.09136897801963,5.60461245674566e-05,0.00925014166893339,1.65394323388665,"3107_at","3107_at"
0.288704181466501,6.12975475895714,4.08804949744823,5.68081262748678e-05,0.0093158043997671,1.64186674018798,"79867_at","79867_at"
-0.644161386638439,4.94033908649286,-4.08248593523171,5.81074370144028e-05,0.00946818123377358,1.6216454966627,"28915_at","28915_at"
-0.224197860350069,5.23822775333571,-4.07602529894554,5.96517559030741e-05,0.00957208322593451,1.59819422229381,"10206_at","10206_at"
-0.298071642713836,5.3210383018,-4.07309364312137,6.0365340420616e-05,0.00957208322593451,1.58756349274308,"29062_at","29062_at"
0.331572657315229,4.88873915121429,4.07282141073286,6.04320143362929e-05,0.00957208322593451,1.58657666971209,"26018_at","26018_at"
0.157561845544518,7.94339288680714,4.06977907536219,6.11819142211064e-05,0.00957208322593451,1.57555237844889,"7317_at","7317_at"
0.232312253836996,2.54013122088929,4.06974302579377,6.11908528887323e-05,0.00957208322593451,1.57542179178885,"221091_at","221091_at"
0.378918953284201,6.05315664241071,4.06960602789107,6.12248335310834e-05,0.00957208322593451,1.57492553721971,"353322_at","353322_at"
1.05299731803389,3.62196459521071,4.06824547298583,6.15632787775989e-05,0.00957208322593451,1.56999792891203,"2898_at","2898_at"
0.479470143754215,3.30224582446071,4.06745768197126,6.1760059232301e-05,0.00957208322593451,1.56714540052957,"10267_at","10267_at"
0.631175608536598,2.93983164480714,4.06489515585857,6.24042956432439e-05,0.00957208322593451,1.55787006921755,"7473_at","7473_at"
-1.09521801733518,3.82560141344643,-4.06456871567833,6.24868227164047e-05,0.00957208322593451,1.5566888551995,"28943_at","28943_at"
0.333811066116671,4.79668662330357,4.06250247519512,6.30116016426156e-05,0.00959501662631781,1.54921416770239,"8705_at","8705_at"
